GeneID	Length	X23908X10_20240412_LH00227_0067_A22KHYJLT3_S27_L003.resultsAligned.sortedByCoord.out.bam
171252	927	0
171253	903	0
171254	903	0
171255	903	0
171256	897	0
171257	1088	0
171258	909	0
171259	960	0
17126	14167	367
171260	951	2
171261	888	0
171262	897	0
171263	999	0
171264	1524	0
171265	960	0
171267	957	0
171268	915	0
171269	921	0
17127	5529	237
171270	936	0
171271	897	0
171272	939	0
171273	897	0
171274	927	0
171275	1194	0
171277	897	0
171278	897	0
171279	897	0
17128	7628	668
171281	3436	0
171282	4561	2
171283	2519	0
171284	3387	0
171285	2725	32
171286	4758	2
17129	7417	814
17130	3004	10
17131	4442	75
17132	3642	68
17133	3206	20
17134	9178	344
17135	9385	62
17136	2709	230
17137	1272	0
17138	1706	0
171382	6371	1
171388	1805	4
17139	1760	0
171395	8001	7
17140	1179	0
171405	2712	0
17141	1754	0
17142	1416	0
171429	3316	23
17144	1750	0
17145	1143	0
17146	993	0
171463	8193	91
171469	2253	500
17147	2322	0
171486	3909	166
17149	692	55
17150	1419	54
171504	3722	6
171506	1135	1
171508	2252	65
17151	1752	114
17152	3819	3
17153	2778	124
171530	1002	1
171531	4556	25
171543	5809	38
17155	5273	81
17156	7944	839
171567	4411	47
17158	7039	275
171580	4859	124
17159	4883	254
17160	3678	158
17161	4161	183
17164	2871	197
17165	2208	150
17167	1925	0
17168	3206	70
17169	3608	648
17171	7008	25
17172	2481	156
17173	1612	1
17174	7381	62
17175	3463	20
17178	524	0
17179	3076	56
17180	2002	2
17181	3577	260
17182	3014	0
17183	2571	500
17184	4496	1449
17187	2645	193
17188	2897	366
17189	1252	1
17190	6140	271
17191	5106	382
17192	1643	142
17193	7752	84
17194	5964	0
17195	1211	1
17196	8472	3715
17199	3645	0
17200	1860	0
17201	2623	0
17202	2783	1
17203	4760	62
17207	6987	357
17210	8725	789
17215	3035	81
17216	3371	93
17217	3589	135
17218	3501	102
17219	4431	154
17220	3470	173
17221	7424	107
17222	9718	1046
17223	793	0
17224	1028	0
17225	1216	0
17227	990	0
17228	1090	1
17229	1150	0
17231	1136	0
17232	2000	0
17235	938	0
17237	5264	450
17240	3138	11
17242	1029	34
17245	6017	91
17246	7415	523
17248	7436	1344
17250	7924	295
17252	3121	156
17254	9333	342
17256	1778	39
17257	10661	746
17258	10080	813
17259	1329	0
17260	56353	706
17261	7558	410
17263	12957	3537
17268	3688	83
17274	2012	147
17279	2581	45
17281	8711	302
17283	3040	128
17285	2337	183
17286	2360	1
17287	3055	0
17288	2286	0
17289	7378	380
17292	1077	0
17293	1936	0
17294	31852	4184
17295	6905	24
17299	2154	17
17300	3990	79
17301	2619	3
17304	2126	115
17305	3700	12
17306	3247	1
17308	7494	143
17309	20131	578
17311	5783	215
17312	1501	4
17313	617	81
17314	4617	5
17318	6018	152
17319	581	201
17329	2905	1
17330	2619	94
17339	2172	0
17341	3494	8
17342	10875	171
17344	8802	829
17345	10257	1688
17346	4103	133
17347	3644	142
17349	1161	11
17350	5165	143
17354	10188	384
17355	8819	230
17356	10489	552
17357	1601	979
17364	11181	1
17380	6714	8
17381	3772	4
17384	1734	84
17385	2288	38
17386	2675	13
17387	3801	386
17388	4320	783
17389	3667	1564
17390	3204	58
17391	4310	33
17392	1801	12
17393	1115	0
17394	2453	1
17395	3798	237
17420	2607	88
17423	3944	77
17425	7469	289
17427	3865	11
17428	7929	150
17433	6559	632
17434	1955	132
17436	3654	570
17441	1707	13
17444	5620	1
17448	1282	272
17449	1958	313
17450	3050	0
17451	1448	0
17454	4601	59
17463	1600	225
17470	2522	298
17472	5236	10
17474	1336	5
17475	7628	468
17476	4345	486
17480	3085	0
17523	2546	1
17524	2525	81
17527	1811	97
17528	2035	1
17532	4904	394
17533	5318	68
17534	5833	57
17535	5883	147
17536	8109	208
17537	2665	83
17540	7127	30
17681	1925	2
17684	2615	61
17685	3081	115
17686	4870	167
17687	5636	33
17688	4263	161
17690	4649	167
17691	4553	87
17692	6005	180
17695	750	0
17698	3840	924
17700	2705	0
17701	1931	1
17702	2162	2
17703	2355	0
17705	681	0
17706	204	0
17708	1545	0
17709	684	0
17710	784	0
17711	1144	0
17713	3338	78
17714	4712	121
17716	957	0
17717	1038	0
17718	348	0
17719	1378	0
17720	297	0
17721	1824	0
17722	519	0
17724	955	0
17725	1582	0
17726	69	0
17727	66	0
17728	70	0
17729	69	0
17730	68	0
17731	68	0
17732	67	0
17733	69	0
17734	65	0
17735	75	0
17736	71	0
17737	69	0
17738	71	0
17739	67	0
17740	71	0
17741	68	0
17742	69	0
17743	59	0
17744	67	0
17745	69	0
17746	67	0
17747	67	0
17748	1258	485
17749	626	9
17750	556	280
17751	538	72
17752	391	0
17754	12387	1943
17755	12298	5792
17756	22051	4664
17758	14429	1467
17760	9481	299
17761	7719	211
17762	9226	955
17763	1635	26
17764	7631	141
17765	10391	578
17766	1224	8
17768	2366	41
17769	6141	79
17771	3909	16
17772	4070	57
17773	2736	0
17775	3779	832
17776	8368	603
17777	4759	43
17826	1212	44
17827	1208	4
17828	3785	54
17829	2243	7
17830	1166	0
17831	13914	5
17833	10762	0
17835	4683	0
17836	4999	0
17837	5003	0
17840	1091	0
17841	1195	0
17842	944	0
17843	879	0
17844	872	0
17846	3995	64
17847	12665	1904
17850	4660	178
17855	1777	43
17857	2697	6
17858	2422	16
17859	4644	312
17863	3777	18
17864	7445	254
17865	4129	48
17868	4205	6
17869	2399	149
17870	2362	0
17872	2333	70
17873	1266	15
17874	1937	30
17876	10150	1141
17877	2761	0
17878	1254	0
17879	6037	1
17880	6676	13
17882	6083	0
17883	6061	3
17884	6037	0
17885	6236	1
17886	7435	1469
17888	6349	24
17896	16315	415
17897	909	1
17898	590	0
17901	3151	7
17904	913	509
17906	2583	2
17907	808	0
17909	19807	873
17910	12799	12
17912	6215	271
17913	5641	144
17916	3833	47
17918	15226	3810
17919	8463	30
17920	8220	347
17921	7943	21
17922	6591	15
17925	10485	646
17926	2080	4
17927	1854	0
17928	1480	0
17929	6262	8
17930	6566	0
17931	6161	1046
17932	13199	3345
17933	25148	432
17936	5164	295
17937	2575	100
17938	8480	821
17939	1856	30
17940	5367	4
17948	4853	16
17951	5996	23
17952	6705	15
17954	2478	92
17955	3759	373
17957	6373	152
17960	1564	0
17961	7152	19
17962	1395	0
17965	3393	70
17966	5151	845
17967	10135	2690
17968	17565	1871
17969	2969	65
17970	3590	40
17972	1755	12
17973	3201	94
17974	2953	119
17975	8770	1898
17977	8816	779
17978	15190	655
17979	7752	499
17984	1652	108
17986	1939	15
17988	2890	91
17991	602	64
17992	497	142
17993	1534	100
17995	1608	149
17996	23717	87
17997	5216	113
17999	7090	3768
18000	3612	1688
18002	580	139
18003	4782	151
18004	5669	225
18005	4295	54
18007	7589	888
18008	6596	690
18010	3850	71
18011	4464	77
18012	2498	23
18013	3643	17
18014	1703	0
18015	19057	3855
18016	5557	565
18018	7601	92
18019	8696	249
18020	4282	58
18021	8918	229
18022	2610	2
18023	5275	487
18024	3815	114
18025	2549	83
18027	10979	2280
18028	15760	1503
18029	7429	472
18030	4463	51
18032	7951	776
18033	4249	197
18034	11300	25
18035	1579	95
18036	2125	39
18037	2438	17
18038	1563	14
18039	3380	88
18040	3230	64
18041	2122	80
18044	3725	138
18045	3033	93
18046	4564	144
18048	841	0
18049	4883	4
18050	888	0
18053	3409	14
18054	1161	2
18071	2487	0
18072	3389	3
18073	5970	789
18074	4884	181
18080	12539	916
18081	1150	15
18082	7859	110
18087	19634	1821
18088	5759	300
18089	2112	0
18091	1698	0
18092	1160	0
18094	1364	0
18095	3137	6
18096	1808	4
18099	5391	491
18100	1573	38
18101	3154	1
18102	1380	165
18103	1168	182
18104	3352	15
18105	4286	113
18106	4232	8
18107	4771	340
18108	4558	202
18109	2596	13
18111	1398	688
18113	3750	1
18114	2179	340
18115	3645	166
18117	4908	157
18119	2095	0
18120	1726	86
18121	1922	16
18124	7626	64
18125	9695	81
18126	4296	14
18127	4209	33
18128	9489	725
18129	10506	146
18130	8624	303
18131	8358	141
18132	7135	100
18133	2384	40
18139	7655	1087
18140	3550	173
18141	12401	223
18142	2319	4
18143	4258	39
18145	5617	469
18146	2687	235
18148	3519	1205
18150	862	28
18155	2366	2
18158	1205	0
18159	1042	2
18160	4248	27
18162	7836	20
18163	6393	989
18164	5284	395
18166	3916	8
18167	3398	2
18168	2926	2
18169	2586	0
18171	2701	0
18173	4302	33
18174	6291	123
18175	5501	6
18176	4799	852
18181	14958	346
18183	8851	37
18185	2107	0
18186	9735	268
18187	8122	219
18188	1121	0
18189	10728	2315
18190	6663	1337
18191	10968	881
18193	17522	2451
18194	2218	91
18195	3766	377
18196	2775	343
18197	4233	445
18198	7454	5
18201	6463	376
18203	1666	85
18205	2036	1
18207	2086	12
18208	5738	539
18209	4911	49
18211	2761	1
18212	29517	2328
18213	23979	1970
18214	8941	721
18216	3916	3
18217	3021	148
18218	5490	102
18220	2502	221
18221	1347	186
18222	4689	84
18223	4931	143
18226	3746	76
18227	4012	49
18230	2728	74
18231	14339	708
18232	2700	0
18241	1656	1
18242	2155	121
18245	1075	301
18247	1844	213
18249	757	0
18256	3183	7
18260	4225	12
18261	1449	0
18263	2871	303
18285	1105	0
18286	8819	358
18291	2411	0
18292	1296	2
18293	7669	476
18294	1606	11
18295	2597	29
18300	2735	0
18301	1159	39
18302	2716	0
18307	936	0
18310	933	0
18312	939	0
18313	1050	0
18314	948	0
18315	1156	0
18316	930	0
18317	1250	0
18321	1073	0
18322	942	0
18323	1068	0
18324	931	0
18328	942	0
18329	1066	0
18330	954	0
18331	1395	0
18332	957	0
18341	954	0
18343	1071	0
18344	1036	0
18345	1190	0
18346	966	0
18347	906	0
18348	1030	0
18349	1161	0
18350	939	0
18351	924	0
18352	960	0
18354	942	0
18356	1215	0
18357	1080	0
18358	1185	1
18359	1382	0
18361	936	0
18362	936	0
18363	948	0
18365	1106	0
18366	1662	0
18367	936	0
18368	1242	0
18369	948	0
18370	1357	0
18372	933	0
18373	1227	0
18377	2226	468
18378	2089	13
18379	1332	0
18383	2756	18
18386	7566	7
18387	4751	6
18389	5712	40
18390	5783	2
18391	1640	64
18392	3014	37
18393	3561	211
18399	4026	3
18400	1752	0
18405	779	0
18406	1053	15
18407	2491	17
18408	3775	148
18412	5686	398
18413	1862	1
18414	5830	82
18415	10022	420
18416	4213	2
18417	1872	1144
18419	10152	1
18420	8789	1
18422	2028	4
18423	4116	2
18424	5673	3
18426	3341	3
18429	2274	2
18430	5876	6
18431	3299	0
18432	4388	343
18436	2537	2
18438	2729	64
18439	6449	469
18440	2369	3
18441	3899	56
18442	3066	21
18451	4213	428
18452	2345	44
18453	2861	718
18457	3494	111
18458	2867	1823
18459	2586	0
18472	6176	1846
18475	5719	660
18476	1415	29
18477	1416	295
18478	2143	0
18479	3686	403
18481	11082	818
18483	2754	137
18484	6064	442
18488	8232	60
18489	759	0
18491	12475	33
18503	3246	0
18504	4514	0
18505	3868	0
18506	1357	0
18507	8220	0
18508	4761	40
18509	5878	6
18510	2569	0
18511	4716	2
18514	9500	502
18515	3072	110
18516	3810	56
18518	1518	119
18519	5418	236
18521	3909	736
18526	11797	1142
18530	3991	20
18534	2637	1
18536	9013	1848
18537	8194	246
18538	1260	206
18541	12043	277
18542	1539	36
18545	837	4
18546	641	55
18548	5438	15
18549	4745	136
18550	5282	203
18551	3310	5
18552	10255	16
18553	4298	183
18554	7990	159
18555	3647	329
18557	3128	81
18559	2844	7
18563	4306	49
18566	1933	0
18567	2371	81
18569	8749	838
18570	1524	102
18571	6105	505
18572	6197	243
18573	6615	299
18574	3809	80
18575	12486	126
18576	5401	321
18577	6059	113
18578	7568	610
18582	1554	60
18583	9596	301
18584	6008	178
18585	4137	85
18587	2817	3
18588	1287	1
18590	6918	206
18591	5088	76
18595	9282	7853
18596	6109	422
18597	2855	411
18598	2352	0
18599	3756	0
18600	4847	176
18601	3068	0
18602	2640	0
18604	2603	72
18605	6873	103
18606	3995	1138
18607	8866	428
18609	2020	0
18610	2547	3
18611	2820	1129
18612	4515	292
18613	3333	82
18616	11482	1788
18617	869	0
18618	1316	3
18619	1593	21
18624	2128	91
18626	8573	400
18627	6106	219
18628	9162	311
18630	4182	0
18631	2338	50
18632	2590	37
18633	1863	37
18634	1894	53
18636	1636	28
18637	1883	79
18639	3089	14
18640	9788	395
18641	4076	314
18642	3320	293
18643	1847	431
18645	2020	800
18646	2667	0
18647	6965	648
18648	1832	744
18654	2179	11
18655	1825	780
18663	1592	0
18667	27375	30
18669	4987	56
18670	4182	72
18671	5177	74
18673	1799	107
18674	1718	475
18675	6265	10
18676	5260	352
18679	6446	461
18682	3109	7
18685	4619	194
18689	1391	154
18693	2186	72
18700	5781	66
18701	1583	37
18703	3849	0
18704	8141	650
18705	6258	0
18706	8257	532
18707	6249	90
18708	11472	3811
18709	3310	441
18710	5711	1179
18711	11554	515
18712	2715	25
18715	2041	54
18716	574	0
18717	6943	432
18718	3752	268
18719	2745	25
18720	4054	175
18722	3553	3
18725	3536	3
18726	2701	0
18733	2737	6
18736	2284	27
18738	3795	685
18739	6190	198
18740	2660	1
18741	3176	2
18742	2055	1
18744	3364	240
18746	7687	2067
18747	2504	344
18749	6075	1012
18750	11063	731
18751	10009	1994
18752	4128	72
18753	4427	84
18754	9010	298
18755	3643	25
18759	4492	326
18760	7830	143
18761	3931	380
18762	15677	334
18763	15488	870
18764	13156	658
18766	7058	8
18767	5483	786
18768	6300	24
18769	1623	18
18770	3149	1
18771	4511	104
18772	4670	0
18775	878	0
18776	879	0
18777	2503	130
18778	830	0
18779	7129	9
18780	794	0
18781	1618	2
18782	2258	0
18783	3052	28
18784	2857	2
18786	7027	440
18787	3024	113
18788	2047	0
18789	6371	1079
18791	2659	256
18792	2510	23
18793	1715	15
18795	21667	1304
18796	8271	30
18797	4564	246
18798	12740	305
18799	3116	31
18802	4146	39
18803	4435	417
18805	6743	375
18806	6791	127
18807	2598	166
18810	17515	855
18811	1036	16
18812	999	34
18813	2432	348
18814	997	0
18815	2755	0
18816	2192	0
18817	2214	62
18821	2480	62
18822	3252	207
18823	4028	4929
18824	1157	12
18826	4929	158
18828	2117	3
18829	868	15
18830	1845	17
18843	1104	0
18844	9028	413
18845	14786	398
18846	7692	353
18854	9872	101
18857	1364	0
18858	2535	412
18861	11400	97
18933	12296	604
18935	2840	0
18938	919	442
18946	1619	0
18947	1568	0
18948	980	0
18949	3469	604
18950	2941	40
18951	2127	450
18952	4198	229
18968	5941	218
18969	4257	50
18970	2869	134
18971	4642	56
18972	1694	30
18973	7129	142
18974	2355	16
18975	10362	683
18976	1325	556
18979	1959	0
18983	5087	328
18984	3053	107
18985	2566	1
18986	35808	727
18987	5207	47
18988	2846	0
18991	3010	160
18992	6272	277
18993	4443	397
18994	4730	31
18996	5111	8
18997	3207	0
18998	1146	0
18999	1443	0
19009	5353	370
19011	2886	2
19012	1765	37
19013	10433	26
19014	8189	577
19015	3286	137
19016	3180	1
19017	13106	103
19018	760	0
19023	5064	0
19024	9724	98
19025	3675	185
19027	8694	178
19035	960	191
19038	1286	52
19039	2299	67
19041	6277	12
19042	11053	534
19043	6125	432
19044	2149	60
19045	1363	254
19046	4147	1612
19047	2618	700
19049	2114	4
19051	1757	2
19052	1930	1110
19053	2036	207
19054	5776	74
19055	9908	1218
19056	4813	658
19057	5974	163
19058	2829	544
19059	2985	60
19060	2473	169
19062	4606	106
19063	2634	292
19064	499	0
19065	1903	0
19069	3047	225
19070	2826	347
19072	6560	218
19073	2775	97
19074	940	0
19075	1533	56
19076	4502	111
19079	2008	88
19082	1731	98
19084	4058	1754
19085	3304	230
19087	4973	348
19088	3811	219
19089	2108	207
19090	13153	375
19091	7477	373
19092	5098	253
19094	2444	45
19099	3461	273
19106	6632	125
19108	4246	205
19109	895	1323
19110	865	0
19111	882	0
19112	1125	0
19113	959	0
19114	1293	0
19116	14230	28
19118	400	0
19119	624	0
19120	407	0
19122	3732	597
19123	2213	0
19124	2723	11
19125	2580	14
19126	8931	44
19127	1125	0
19128	3337	314
19130	8594	303
19131	870	0
19132	2027	6
19133	2646	0
19134	8903	1059
19139	1975	117
19141	2008	413
19142	2607	12
19143	4454	7
19144	1218	1
19146	4185	0
19152	974	1
19153	5279	14
19155	4555	561
19156	2773	1632
19157	7227	262
191578	4942	82
19158	4087	211
19159	4376	135
19164	2690	236
19165	2232	31
19166	946	166
19167	3325	366
19170	1036	257
19171	1270	36
19172	949	144
19173	871	54
19175	1123	144
19177	1057	219
19179	1502	321
19181	1793	237
19182	1635	235
19183	2807	29
19184	1277	191
19185	1330	161
19186	977	83
19188	977	78
19192	4118	404
19193	1775	2
19194	961	0
19197	765	0
19200	3124	15
19201	3287	74
19202	865	0
19204	3637	4
19205	3001	388
19206	7675	431
19207	5119	13
19208	1283	0
19210	3424	304
19211	9284	1333
192113	3951	0
192119	9971	722
19212	3754	45
192120	2211	14
19213	1508	0
192136	2056	1
19214	3187	5
192140	3216	2
19215	928	103
192156	1864	17
192157	7540	282
192159	7481	1139
19216	5795	3
192160	3742	302
192161	5341	9
192163	5355	20
192164	5254	15
192166	4716	116
192167	19149	1033
192169	1864	108
19217	4295	4
192170	1463	193
192173	1694	87
192174	2952	107
192176	8813	1434
19218	2174	0
192185	3360	180
192187	8115	185
192188	10181	8
19219	3327	7
192190	14081	6
192191	3013	45
192192	2448	66
192193	10749	316
192194	5299	2
192195	13660	1649
192196	22012	3746
192197	11043	276
192198	3622	315
192199	1863	1
19220	4414	1
192200	775	0
192201	590	0
19221	10917	1457
192212	4266	13
192216	4082	127
19222	3305	2
19223	1983	3
192231	3401	198
192232	4094	56
192236	7239	52
19224	4902	60
19225	4384	34
19226	805	0
19227	1441	2
19228	3239	40
192285	11048	576
192287	7427	831
192289	2642	0
19229	4711	101
192292	2208	179
19230	3410	753
19231	1226	1966
19240	762	339
19241	947	1322
19242	1663	1412
19243	4497	924
19244	7885	1204
19245	3947	112
19246	5914	255
19247	5611	886
19248	9501	571
19249	8282	220
19250	11477	320
19252	1942	48
19253	1682	6
19255	8430	181
19256	4243	4
19258	11005	1036
19259	4429	118
19260	6289	21
19261	6340	384
19262	3744	494
19263	13112	262
19264	5872	104
19265	846	3
192650	3029	22
192651	8330	77
192652	8710	161
192653	764	1
192654	3542	54
192656	2913	69
192657	3652	122
192658	1677	2
19266	13535	740
192662	2130	896
192663	5428	90
19267	6078	583
192678	3878	55
19268	10956	479
19270	9447	913
19271	9550	1772
19272	7097	413
19273	6067	62
192734	5038	68
19274	5703	312
19275	4076	408
19276	4712	276
19277	6365	723
192775	6079	31
192786	12894	473
19279	4209	51
19280	6977	2078
19281	14824	1543
19283	10217	10097
19285	4950	70
192852	902	0
19286	2664	63
19288	1922	5
19289	4436	15
192897	6449	23
19290	15195	2057
19291	8478	2517
19293	1043	22
19294	3444	76
192950	4907	199
19296	5062	436
192970	2032	14
192976	2847	46
19298	3131	214
192986	2376	70
19299	6597	623
19300	3533	50
193003	4369	6
19301	1114	3
19302	5015	142
193022	617	0
19303	6030	404
193034	3587	0
193043	1823	50
19305	3444	107
193053	939	0
19309	2870	11
193116	3926	175
19317	10215	14171
193217	3263	30
19324	2847	903
19325	3513	1349
19326	6245	230
19328	2154	293
193280	1056	6
193286	1295	3
19329	2003	0
19330	3688	635
19331	2475	1
19332	1676	9
193322	2018	0
19334	1909	125
19335	4721	183
19336	1901	109
19337	4161	38
19338	3488	211
193385	10472	35
19339	1678	143
19340	4241	13
19341	1564	62
19342	1170	58
19344	4428	341
19345	2143	392
193452	3300	27
19346	3401	1043
19347	5004	1520
19348	3905	20
19349	2622	599
19352	1686	178
19353	2364	1857
19354	3036	31
19355	4668	31
19356	3136	130
19357	4011	901
193574	364	0
19358	3449	119
193587	337	0
19359	3811	577
19360	5153	163
19361	2144	23
19362	2542	32
19363	8011	16
19364	7827	109
19365	4997	113
19366	5852	41
19367	2156	25
193670	3508	86
19373	6669	0
193736	2011	20
19374	3449	3
193740	2798	28
193742	2340	104
19376	1806	112
19377	48298	1371
19378	2264	41
193796	5809	209
193813	2457	111
19383	6087	293
193838	1521	34
19384	2308	565
19385	852	226
19386	9477	1157
19387	3211	204
19395	8708	25
19400	1782	0
19401	4662	118
19411	3323	87
194126	2812	70
19414	4205	603
19415	4911	11
19416	1611	4
19417	6935	342
19418	10995	281
19419	5115	63
194219	1744	0
194225	1833	0
194227	1838	0
194231	2535	1
194237	4067	43
194268	3117	35
19428	1009	1
194292	469	6
194309	1930	24
19434	1669	0
194352	4285	0
194357	1860	0
194388	12131	742
194401	16123	804
194433	924	0
194588	1264	0
194590	7842	252
194597	2826	0
194604	1638	1
194655	3982	62
194735	1194	0
194738	805	0
194744	2925	14
194854	1663	0
194856	977	0
194908	1959	4
194952	8849	148
194974	5841	1
195018	11523	726
195040	1343	35
195046	5120	2
195180	294	0
195208	8899	5
195209	18261	565
195236	4975	0
195296	329	0
195297	350	0
195333	1133	0
195359	2488	0
195434	3999	410
195522	2436	17
195531	4595	33
195555	2556	0
195564	3843	0
195646	12859	2
195726	2511	1
195727	12920	79
195733	3807	21
19645	6595	484
19646	4407	513
19647	10414	870
19649	6591	4
19650	5548	113
19651	4925	237
19652	3582	1043
19653	2718	2
19654	6663	523
19655	3752	865
19656	2391	144
19657	1731	0
19659	2628	70
19660	672	0
19661	5298	5
19662	1297	2
19663	5136	64
19664	28891	1004
19668	2663	41
19671	1539	30
19672	3063	357
19674	1062	1
19679	8908	237
19682	1982	20
19683	3278	0
19684	4842	970
19687	7701	284
19691	6925	113
19692	771	0
19693	694	0
19694	837	0
19695	773	0
19696	7465	51
19697	3370	120
19698	8706	71
19699	11702	159
19700	1603	2
19701	1423	0
19703	1427	18
19704	5152	258
19707	5660	407
19708	3356	198
19711	750	47
19712	7559	330
19713	7341	53
19714	11528	3261
19716	866	20
19718	1518	75
19719	2165	98
19720	4455	128
19724	8309	102
19725	3447	5
19726	17965	447
19727	3682	44
19729	1356	58
19730	4264	579
19731	7507	254
19732	4101	153
19733	1777	2
19734	2333	54
19735	3009	76
19736	2941	124
19737	4605	629
19739	8671	337
19743	5759	0
19744	1521	203
19746	1601	1
19752	970	2
19762	1802	48
19763	2034	42
19765	5718	302
19766	16571	232
19769	2894	73
19771	3291	185
19773	697	0
19775	7651	1185
19777	3558	281
19782	275	2379
19783	238	0
19784	238	2
19785	235	135
19799	174	0
19804	121	0
19817	332	41489
19819	1912	39
19820	9595	1178
19821	4252	288
19822	3257	319
19823	1232	191
19824	2368	0
19826	2295	287
